budget,genres,id,keywords,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,cast,crew
16000000,Thriller/Science Fiction/Mystery,1090,artificial intelligence/simulation/computer program/virtual reality/dystopia/murder/los angeles,19.890428,Columbia Pictures/Centropolis Film Productions,United States of America,1999-04-16,18564088,100.0,The Thirteenth Floor,6.8,378,Craig Bierko/Armin Mueller-Stahl/Gretchen Mol/Vincent D'Onofrio/Dennis Haysbert/Steven Schub/Jeremy Roberts/Rif Hutton/Leon Rippy/Janet MacLachlan/Brad William Henke/Burt Bulos/Venessia Valentino/Tia Texada/Howard S. Miller/Shiri Appleby/Bob Clendenin/Rachel Winfree/Alison Lohman/Meghan Ivey/Ernie Lively/Toni Sawyer/Lee Weaver/Travis Tedford/Johnny Crawford/Jeff Blumenkrantz/Geoffrey Rivas/Brooks Almy/Darryl Henriques/Mary Ann Schmidt/Glendon Rich,Josef Rusnak
16000000,Comedy/Drama,18475,comedy,0.8305959999999999,Cookout Productions,United States of America,2004-09-03,12,97.0,The Cookout,4.6,10,Ja Rule/Tim Meadows/Jenifer Lewis/Jonathan Silverman/Eve/Kevin Phillips,Lance Rivera
0,Action/Science Fiction/Thriller,40160,meteor/disaster/disaster film/disaster movie,2.637355,Palladium Productions/American International Pictures (AIP)/Meteor Joint Venture,United States of America,1979-10-19,0,107.0,Meteor,5.1,36,Sean Connery/Natalie Wood/Karl Malden/Brian Keith/Martin Landau/Trevor Howard/Henry Fonda/Richard Dysart/Joseph Campanella/Bo Brundin/Katherine De Hetre/James G. Richardson/Roger Robinson/Michael Zaslow/John McKinney/John Findlater/Paul Tulley/Allen Williams/Bibi Besch/Gregory Gaye/Clyde Kusatsu/Sybil Danning,Ronald Neame
0,Comedy/Drama/Music,18074,musical,2.25453,Hollywood Pictures/Beacon Pictures/Seven Arts Pictures,United States of America,2000-09-09,0,112.0,Duets,5.5,34,Gwyneth Paltrow/Scott Speedman/Maria Bello/Paul Giamatti/Andre Braugher/Huey Lewis,Bruce Paltrow
16000000,Comedy/Drama,9689,blindness and impaired vision/creative crisis/film director,8.711782000000001,DreamWorks SKG,United States of America,2002-05-03,0,112.0,Hollywood Ending,6.4,113,Woody Allen/George Hamilton/Téa Leoni/Debra Messing/Mark Rydell/Treat Williams/Peter Gerety/Erica Leerhsen/Jodie Markell/Isaac Mizrahi/Marian Seldes/Aaron Stanford/Tiffani Thiessen/Mark Webber/Bob Dorian/Ivan Martin/Gregg Edelman/Neal Huff/Douglas McGrath/Stephanie Roth Haberle/Bill Gerber/Roxanne Perry/Barbara Carroll,Woody Allen
6500000,Comedy/Music,9781,parents kids relationship/kiss/independent film/youth/drug/detroit,5.7003330000000005,New Line Cinema/Base 12 Productions/Corrupter Production Service Ltd./Takoma Entertainment/KISS Nation,United States of America,1999-08-13,4217115,95.0,Detroit Rock City,6.7,100,Giuseppe Andrews/James DeBello/Edward Furlong/Sam Huntington/Lin Shaye/Melanie Lynskey/Natasha Lyonne/Shannon Tweed/Emmanuelle Chriqui/Kristin Booth/Joe Flaherty/Matthew G. Taylor/Miles Dougal/Nick Scotti/David Quane/Rodger Barton/Kathryn Haggis/David Gardner/Cody Jones/Joan Heney/Gene Simmons/Paul Stanley/Paul Daniel Frehley/Peter Criss,Adam Rifkin
16000000,Adventure/Action/Fantasy,8009,new york/scotland/swordplay/sword/cut-off head/immortality,29.253833,Davis-Panzer Productions/Thorn EMI Screen Entertainment,United Kingdom/United States of America,1986-03-07,5900000,116.0,Highlander,6.8,624,Christopher Lambert/Roxanne Hart/Clancy Brown/Sean Connery/Beatie Edney/Alan North/Jon Polito/Sheila Gish/Hugh Quarshie/Peter Diamond/Billy Hartman/James Cosmo/Celia Imrie/Christopher Malcolm/Frank Dux/Ian Reddington,Russell Mulcahy
16000000,Drama,3877,sadness/loss of father/junkie/luxury/heroin/beauty/charity/funeral/widow/loss of husband/ersatz/best friend/woman director,8.842869,DreamWorks SKG/Neal Street Productions/DreamWorks Pictures/Province of British Columbia Production Services Tax Credit,United States of America,2007-09-26,2849142,113.0,Things We Lost in the Fire,6.7,90,Halle Berry/Benicio del Toro/David Duchovny/Alison Lohman/Sarah Dubrovsky/Alexis Llewellyn/Micah Berry/Liam James/Quinn Lord/John Carroll Lynch,Susanne Bier
16000000,Science Fiction/Action/Adventure,8854,dc comics/los angeles/soldier/military,2.8487270000000002,Quincy Jones-David Salzman Entertainment/Warner Bros./DC Entertainment,United States of America,1997-08-15,1686429,97.0,Steel,4.3,48,Shaquille O'Neal/Annabeth Gish/Richard Roundtree/Judd Nelson/Irma P. Hall/Johanna Ray/Harvey Silver/Ray J/Charles Napier/Kerrie Keane/Eric Pierpoint/Tembi Locke/Thom Barry/Gary Graham/Hill Harper/Rutanya Alda/John Hawkes/Kevin Grevioux/Tim DeZarn/Michael Shamus Wiles/Kamau Holloway/Maurice Chasse/Josh Cruze/Nancy Wolfe/Rick Worthy/Scotch Ellis Loring/Jacquelyn Houston/John F. O'Donohue/Cyd Strittmatter/Kevin Sifuentes,Kenneth Johnson
16000000,Drama/Romance,152599,new york/corruption/sister sister relationship/magic/immigrant/nudity/nightmare/ship/quarantine/love/murder/money/escape/doctor/prostitution/poland/illness,13.832464000000002,Kingsgate Films/Worldview Entertainment,United States of America,2013-07-03,5867686,117.0,The Immigrant,6.2,250,Marion Cotillard/Jeremy Renner/Joaquin Phoenix/Dagmara Domińczyk/Gabriel Rush/Antoni Corone/Deedee Luxe/Angela Sarafyan/Sofia Black-D'Elia,James Gray
0,Drama/History/Family/Romance,18840,,4.4885470000000005,Sony Pictures Classics/Shanghai Film Group/Merchant Ivory Productions,China/Germany/Russia/United Kingdom/United States of America,2005-10-30,0,135.0,The White Countess,6.9,21,Ralph Fiennes/Natasha Richardson/Hiroyuki Sanada/Lynn Redgrave/Vanessa Redgrave/Madeleine Potter/Madeleine Daly/Allan Corduner/John Wood/Lee Pace/Aislín McGuckin/Ying Da/Terence Harvey/Dragan Mićanović/Luoyong Wang/Young Fu Fan/Manouk Tideman/Hong Lan Hou/Kyle Rothstein/Jean-Pierre Lorit,James Ivory
20000000,Thriller/Crime/Drama/Mystery,68727,amnesia/art thief/hypnotism/heist movie/duringcreditsstinger,38.802415,Cloud Eight Films/Pathé/Decibel Films/Film4,United Kingdom/France,2013-03-27,24261569,101.0,Trance,6.5,956,James McAvoy/Vincent Cassel/Rosario Dawson/Matt Cross/Danny Sapani/Tuppence Middleton/Lee Nicholas Harris/Sam Creed/Hamza Jeetooa/Ben Cura/Kelvin Wise/Simon Kunz/Wahab Sheikh/Mark Poltimore/Michael Shaeffer,Danny Boyle
16000000,Romance/Comedy,12657,black people/hip-hop/nightclub/airplane/chaos/champagne,9.400404,Metro-Goldwyn-Mayer (MGM),United States of America,2004-05-28,14822346,86.0,Soul Plane,4.7,108,Tom Arnold/Kevin Hart/Method Man/Snoop Dogg/K. D. Aubert/Godfrey/D. L. Hughley/Mo'Nique/Sofía Vergara/John Witherspoon/Stacey Travis/La La Anthony/Kendall Carly Browne/Brian Mulligan/Brian Hooks/Arielle Kebbel/Loni Love/Ryan Pinkston/Missi Pyle/Sommore/Gary Anthony Williams/Stephen Keys/Angell Conwell/Robert Isaac Lee/Charles Walker/Brent Strickland/Laura Rogers/Donna Cooper/Elisha Wilson/Nancy Gibbs/Dwayne Adway/Terry Crews/Angela Robinson,Jessy Terrero
11000000,Comedy,8265,clock tower/jealousy/cheating/provence/lie/southern france/postman/flush/mama's boy/bias/local speciality/job transfer/northern france/disabled/dialect,18.923181,Centre National de la Cinématographie/TF1 Films Productions/Pathé Renn Productions/Hirsch/Canal+/CinéCinéma/Région Nord-Pas-de-Calais/Les Productions du Chicon/Centre Régional des Ressources Audiovisuelles (CRRAV),France,2008-01-09,53191886,106.0,Welcome to the Sticks,6.8,615,Kad Merad/Dany Boon/Zoé Félix/Lorenzo Ausilia-Foret/Anne Marivin/Philippe Duquesne/Guy Lecluyse/Line Renaud/Michel Galabru/Stéphane Freiss/Patrick Bosso/Jérôme Commandeur/Christophe Rossignon/Zinedine Soualem/Jenny Clève,Dany Boon
0,Drama,12410,germany/nazis/nazism/euthanasia,2.397987,,Germany/United Kingdom,2008-12-11,0,96.0,Good,6.3,29,Viggo Mortensen/Jason Isaacs/Mark Strong/Steven Mackintosh/Jodie Whittaker,Vicente Amorim
13000000,Fantasy/Drama,34647,prostitute/hallucination/strip club/afterlife/surrealism/drug trip/unsimulated sex/incest/drug deal/psychedelic/dmt/new french extremism/drugs,20.39955,BIM Distribuzione/Wild Bunch,Canada/France/Germany/Italy,2009-05-05,754249,161.0,Enter the Void,7.2,387,Nathaniel Brown/Paz de la Huerta/Cyril Roy/Masato Tanno/Jesse Kuhn/Ed Spear/Emily Alyn Lind/Olly Alexander,Gaspar Noé
16000000,Comedy/Romance/Horror,73935,vampire/love/woman director,7.2518970000000005,Lucky Monkey Pictures/Red Hour Films,United States of America,2012-08-25,0,93.0,Vamps,4.8,91,Alicia Silverstone/Krysten Ritter/Sigourney Weaver/Richard Lewis/Wallace Shawn/Malcolm McDowell/Zak Orth/Marilu Henner/Kristen Johnston/Meredith Scott Lynn/Gael García Bernal/Dan Stevens/Larry Wilmore/Bettina Bresnan/Todd Barry/Taylor Negron/Justin Kirk/Amir Arison/Scott Thomson/Annie Kitral,Amy Heckerling
16000000,Drama/Family,28178,japanese/loyalty/human animal relationship/friendship/friends/family relationships/dog/newspaper reporter/family dog/waiting,43.217089,Grand Army Entertainment/Scion Films/Inferno Distribution/Stage 6 Films/Hachiko/Opperman Viner Chrystyn Entertainment,United Kingdom/United States of America,2009-06-13,47801389,93.0,Hachi: A Dog's Tale,7.7,1717,Richard Gere/Joan Allen/Jason Alexander/Cary-Hiroyuki Tagawa/Sarah Roemer/Erick Avari/Davenia McFadden/Robbie Sublett/Tora Hallström/Bates Wilder/Rich Tretheway/Ellen Becker-Gray/David Boston/Robert Capron/Becki Dennis/John Franchi/Adam Masnyk/Roy Souza,Lasse Hallström
16000000,Crime/Drama/Thriller,185567,,14.529496,Eskwad/M6 Films/Canal+/Pathé/Ciné+/Lobster Tree/W9,South Africa/France,2013-12-04,0,110.0,Zulu,6.7,172,Orlando Bloom/Forest Whitaker/Conrad Kemp/Inge Beckmann/Tinarie Van Wyk-Loots/Regardt van den Bergh/Randall Majiet/Iman Isaacs/Joelle Kayembe/Patrick Lyster/Tanya van Graan/Natasha Loring/Sven Ruygrok/Roxanne Prentice/Adrian Galley/Kelsey Egan/Shaamilla Noordien/Henie Bosman,Jérôme Salle
16000000,Western/Drama,264656,dancing/based on novel/revenge/native american/violence/wild west/driven insane/abusive marriage/refused services/prison wagon/lost in the desert/buffalo skin,20.591479999999997,The Javelina Film Company/EuropaCorp/Ithaca Pictures,France/United States of America,2014-05-18,3442853,122.0,The Homesman,6.4,258,Hilary Swank/Tommy Lee Jones/Grace Gummer/Meryl Streep/Miranda Otto/Tim Blake Nelson/Hailee Steinfeld/Sonja Richter/David Dencik/John Lithgow/James Spader/William Fichtner/Jesse Plemons/Jo Harvey Allen/Evan Jones/Barry Corbin/Caroline Lagerfelt/Karen Jones/Brian Kennedy/Rick Irwin/Richard Jones/Autumn Shields,Tommy Lee Jones
15600000,Comedy/Drama,35696,sport/basketball/beautiful woman/hit in crotch/cross dressing/the star spangled banner,2.2449470000000002,Warner Bros./Morgan Creek Productions,United States of America,2002-06-21,0,91.0,Juwanna Mann,4.2,20,"Miguel A. Núñez, Jr./Vivica A. Fox/Kevin Pollak/Tommy Davidson/Ginuwine/Lil' Kim/Dikembe Mutombo/Vlade Divac/Tyrone Bogues/Rasheed Wallace/Kim Wayans/Jenifer Lewis/Annie Corley/Terry Loughlin/Bonnie Johnson/Tammi Reiss",Jesse Vaughan
0,War/Drama,16351,destruction of a civilization/turkey,1.3262639999999999,Alliance Atlantis Communications/Serendipity Point Films/Ego Film Arts,Canada/France,2002-05-20,0,115.0,Ararat,5.7,16,Simon Abkarian/Charles Aznavour/Christopher Plummer/Arsinée Khanjian/David Alpay/Marie-Josée Croze/Elias Koteas/Brent Carver/Max Morrow/Christie MacFadyen/Dawn Roach/Garen Boyajian/Lousnak Abdalian,Atom Egoyan
0,Action/Adventure/Drama,38717,sport/independent film,0.212108,,United States of America,2001-01-23,0,99.0,Madison,5.3,3,Jim Caviezel/Jake Lloyd/Mary McCormack/Bruce Dern/Paul Dooley/Brent Briscoe/Mark Fauser/Matt Letscher/Reed Diamond/Chelcie Ross/John Mellencamp/Brie Larson/Corey Large,William Bindley
15500000,Mystery/Crime/Drama/Thriller,18777,,6.630856,Sidney Kimmel Entertainment/Greenestreet Films/Longfellow Pictures/Bonnie Timmermann Productions,United States of America,2005-09-12,1237615,93.0,Slow Burn,5.5,16,Ray Liotta/LL Cool J/Mekhi Phifer/Jolene Blalock/Chiwetel Ejiofor,Wayne Beach
15300000,Drama/Action/Comedy,2110,handcuffs/hitman/love letter/police operation/japanese mafia/golf club/brutal cop,18.209570000000003,Canal Plus/TF1 Films Productions/Tobis/Destiny/EuropaCorp,Japan/France,2001-10-31,0,94.0,Wasabi,6.2,283,Jean Reno/Ryoko Hirosue/Michel Muller/Carole Bouquet/Yoshi Oida/Christian Sinniger/Alexandre Brik/Jean-Marc Montalto/Véronique Balme/Fabio Zenoni/Kiyohiko Shibukawa/Dorothée Brière/Haruhiko Hirata/Michel Scourneau/Jacques Bondoux/Osamu Tsuruya/Akihiro Nishida/Anthony Decadi/Yan Epstein/Ludovic Berthillot/Elodie Frenck/Stefan Nelet/Karine Stoffer/Yuki Sakai/Massaro Nagahishi/Makiko Kishi/Kinshiro Oyama/Hiroko Maki/Tomo Fukui,Gérard Krawczyk
15500000,Comedy/Horror/Science Fiction,9035,small town/mutant/meteor/meat/alien/violence/parasite/slug/bodily dismemberment/aftercreditsstinger/duringcreditsstinger/body horror,17.327279,Universal Pictures,Canada/United States of America,2006-03-31,0,95.0,Slither,6.3,317,Nathan Fillion/Don Thompson/Elizabeth Banks/Gregg Henry/Xantha Radley/Michael Rooker/Tania Saulnier/Magda Apanowicz/Dustin Milligan/Zak Ludwig/Brenda James/Jenna Fischer/Lloyd Kaufman/Nicholas Podbrey,James Gunn
15000000,Action/Comedy/Crime,90,california/showdown/undercover/strip club/investigation/weapon/police/smuggling/swimming pool/gunfight/mansion/los angeles/foot chase/art gallery/car chase/warehouse/beverly hills/buddy comedy/country club/maverick cop/detroit michigan/damsel in distress/bar fight,29.843818,Paramount Pictures/Eddie Murphy Productions,United States of America,1984-11-29,316360478,105.0,Beverly Hills Cop,6.8,961,Eddie Murphy/Judge Reinhold/John Ashton/Ronny Cox/Paul Reiser/Gilbert R. Hill/Lisa Eilbacher/Steven Berkoff/James Russo/Jonathan Banks/Stephen Elliott/Bronson Pinchot/Michael Champion/Michael Gregory/Rick Overton/Damon Wayans/Art Kimbro/Joel Bailey,Martin Brest
18000000,Comedy/Family,771,holiday/burglar/home invasion/mischief/booby trap/home alone/suburban chicago/mischievous child/christmas/child,2.186927,Twentieth Century Fox Film Corporation/Hughes Entertainment,United States of America,1990-11-09,476684675,103.0,Home Alone,7.1,2414,Macaulay Culkin/Joe Pesci/Daniel Stern/John Heard/Catherine O'Hara/Roberts Blossom/Devin Ratray/Michael C. Maronna/Hillary Wolf/Angela Goethals/Gerry Bamman/Terrie Snell/Jedidiah Cohen/Senta Moses/Daiana Campeanu/Kieran Culkin/Anna Slotky/Kristin Minter/John Candy/Ralph Foody/Larry Hankin/Ken Hudson Campbell/Hope Davis/Billie Bird/Bill Erwin/Jeffrey Wiseman/Virginia Smith/Ray Toler/Clarke Devereux/Dan Charles Zukoski/Matt Doherty,Chris Columbus
0,Family/Comedy/Drama,12154,baby/roommate/bachelor/party/windeln/solteros,12.335827,Touchstone Pictures/Interscope Communications,United States of America,1987-11-27,0,102.0,Three Men and a Baby,5.8,253,Tom Selleck/Steve Guttenberg/Ted Danson/Nancy Travis/Margaret Colin/Camilla Scott/Philip Bosco/Colin Quinn,Leonard Nimoy
21000000,Comedy/Romance,9576,infidelity/love/friends/cross dressing/reputation/unemployed actor/serenade/hit in the crotch/apology/live television/actress/actor,20.818567,Columbia Pictures Corporation/Mirage Enterprises/Punch Productions/Delphi Films/The Criterion Collection,United States of America,1982-12-16,177200000,116.0,Tootsie,6.9,421,Dustin Hoffman/Jessica Lange/Teri Garr/Dabney Coleman/Charles Durning/Bill Murray/Sydney Pollack/George Gaynes/Geena Davis/Doris Belack/Ellen Foley/Peter Gatto/Lynne Thigpen/Ronald L. Schwary/Debra Mooney/Amy Lawrence/Kenny Sinclair/Susan Merson/Robert D. Wilson/James Carruthers/Estelle Getty/Christine Ebersole/Bernie Pollack/Sam Stoneburner/Marjorie Lovett/Barbara Spiegel/Suzanne von Schaack/Anne Shropshire/Murray Schisgal/Richard Whiting/Jim Jansen/Tom Mardirosian/Gavin Reed/Annie Korzen/Ibbits Warriner/Lois de Banzie/Stephen Prutting/Tobin Bell/Phillip Borsos/Jim Dratfield/John Kapelos/Joyce Worsley/Andy Warhol/Pamela Lincoln/Michael M. Ryan,Sydney Pollack
15000000,Action/Romance/War,744,lovesickness/loss of lover/fighter pilot/self-discovery/pilot/ejection seat/dying and death/officer/training camp/air force/airplane/dangerous/battle assignment/u.s. navy/hostility/secret love/cowardliness/pilot school,58.900647,Paramount Pictures,United States of America,1986-05-16,356830601,110.0,Top Gun,6.7,1698,Tom Cruise/Kelly McGillis/Val Kilmer/Anthony Edwards/Tom Skerritt/Michael Ironside/John Stockwell/Barry Tubb/Rick Rossovich/Tim Robbins/Meg Ryan/Whip Hubley/Adrian Pasdar/James Tolkan/Clarence Gilyard Jr.,Tony Scott
17000000,Adventure/Drama/Action/Romance,146,flying/martial arts/taskmaster/comb/tiger/desert thief/theft/female martial artist,45.742253999999996,Sony Pictures Classics/China Film Co-Production Corporation/Columbia Pictures Film Production Asia/Good Machine/EDKO Film/Asia Union Film & Entertainment Ltd./United China Vision/Zoom Hunt International Productions Company Ltd.,China/Hong Kong/Taiwan/United States of America,2000-10-01,213525736,120.0,"Crouching Tiger, Hidden Dragon",7.2,927,Chow Yun-fat/Michelle Yeoh/Zhang Ziyi/Chang Chen/Cheng Pei-Pei/Sihung Lung/Fa Zeng Li/Su Ying Huang/Xian Gao/Yan Hai/De Ming Wang/Li Li,Ang Lee
15000000,Drama,14,male nudity/female nudity/adultery/midlife crisis/coming out/first time/camcorder/virgin/nudity/film maker/estate agent/satire/loneliness/dark comedy/suburbia/coming of age/marijuana/exercise/parent child relationship/bittersweet/affair,80.87860500000001,DreamWorks SKG/Jinks/Cohen Company,United States of America,1999-09-15,356296601,122.0,American Beauty,7.9,3313,Kevin Spacey/Annette Bening/Thora Birch/Wes Bentley/Mena Suvari/Chris Cooper/Scott Bakula/Peter Gallagher/Allison Janney/Sam Robards/Barry Del Sherman/John Cho/Hal Fort Atkinson/Kent Faulcon/Ara Celi/Sue Casey/Brenda Wehle/Lisa Cloud/Amber Smith/Joel McCrary/Marissa Jaret Winokur/Dennis Anderson/Matthew Kimbrough/Erin Cathryn Strubbe/Alison Faulk/Krista Goodsitt/Lily Houtkin/Carolina Lancaster/Mona Leah/Chekesha Van Putten/Emily Zachary/Nancy Anderson/Reshma Gajjar/Stephanie Rizzo/Heather Joy Sher/Chelsea Hertford/Elaine Corral Kendall/David C. Fisher/Tom Miller/Bruce Cohen,Sam Mendes
15000000,Drama/History,45269,great britain/radio/monarchy/radio transmission/royal family/speech/marriage/royalty/death of father,54.053576,The Weinstein Company/UK Film Council/Bedlam Productions/See-Saw Films/Aegis Film Fund/FilmNation Entertainment/Momentum Pictures/Molinare Investment,United Kingdom,2010-09-06,414211549,118.0,The King's Speech,7.6,2752,Colin Firth/Geoffrey Rush/Helena Bonham Carter/Guy Pearce/Timothy Spall/Michael Gambon/Jennifer Ehle/Derek Jacobi/Freya Wilson/Ramona Marquez/Richard Dixon/Robert Portal/Eve Best/Paul Trussell/Adrian Scarborough/Andrew Havill/Charles Armstrong/Roger Hammond/Calum Gittins/Dominic Applewhite/Ben Wimsett/David Bamber/Jake Hathaway/Patrick Ryecart/Teresa Gallagher/Simon Chandler/Claire Bloom/Orlando Wells/Tim Downie/Dick Ward/John Albasiny/Danny Emes/Anthony Andrews/John Warnaby/Roger Parrott/Dean Ambridge/James Currie/Graham Curry/Tony Earnshaw/Sean Talo,Tom Hooper
15000000,Comedy,9493,perfection/delivery/low intelligence/jet engine/twins separated at birth/artist colony/same habits/biological experiment/opposites/catholic orphanage,17.638285999999997,Universal Pictures,United States of America,1988-12-09,216614388,107.0,Twins,5.7,559,Arnold Schwarzenegger/Danny DeVito/Kelly Preston/Chloe Webb/David Caruso/Bonnie Bartlett/Trey Wilson/Marshall Bell/Hugh O'Brian/Nehemiah Persoff/Maury Chaykin/Tony Jay/Tom McCleister/Rosemary Dunsmore/Richard Portnow/Frances Bay/Heather Graham/Jeff Beck/Catherine Reitman/Jason Reitman/Cary-Hiroyuki Tagawa/Wayne Grace/Ty Granderson Jones/Elizabeth Kaitan/Steve Reevis/Jay Arlen Jones/Sven-Ole Thorsen/Dendrie Taylor/Robert Harper/S.A. Griffin/Richard deFaut/Peter Dvorsky/David Efron/Lora Milligan/Billy D. Lucas/Lew Hopson/Marvin J. McIntyre/Thomas Wagner/Tom Platz/Roger Callard/Gus Rethwisch/Bruce McBroom/Linda Porter/Joe Medjuck/Frank Davis/John Michael Bolger/Terry Bozzio/Tony Hymas/Nicolette Larson/Jill Avery/Dustin Amy/Raymond Storti,Ivan Reitman
15000000,Drama/Romance,22556,independent film,3.803495,area japan,United States of America,2008-12-17,317000,102.0,The Yellow Handkerchief,6.4,52,William Hurt/Maria Bello/Kristen Stewart/Eddie Redmayne/Veronica Russell,Udayan Prasad
15000000,Drama,873,prison/africa/southern usa/rape/black people/sister sister relationship/jazz/violent father/violent husband/empowerment/adoption/jazz musician/letter/incest,17.571533,Amblin Entertainment/The Guber-Peters Company/Warner Bros.,United States of America,1985-12-18,146292009,154.0,The Color Purple,7.7,338,Whoopi Goldberg/Margaret Avery/Danny Glover/Akosua Busia/Oprah Winfrey/Willard E. Pugh/Desreta Jackson/Rae Dawn Chong/Adolph Caesar/Dana Ivey/Leonard Jackson/Bennet Guillory/John Patton Jr./Carl Anderson/Susan Beaubian/James Tillis/Phillip Strong/Laurence Fishburne/Peto Kinsaka/Lelo Masamba/Jeris Poindexter,Steven Spielberg
